"x1","x2","name"
7182.42594113539,220832.950014637,"Feuerwehr"
12469.457909482,419056.844538535,"Freiwillige Feuerwehr Ammendorf"
362421.636679225,359068.713743649,"Jednostka Ratowniczo-Gaśnicza PSP nr 9 we Wrocławiu"
94436.3477757235,479350.059548392,"Feuerwehr Grüna"
53590.7059312831,80629.1479515694,"FF Reichenberg"
43768.310734367,478141.846234412,NA
16073.9019357526,440189.152920081,"Freiwillige Feuerwehr Ostrau"
33461.5589140693,385216.00796913,"FFW Großstolpen"
24534.9902631046,531030.806219274,"Freiwillige Feuerwehr Ferchland"
-28749.5812025778,118583.91046037,"Freiwillige Feuerwehr Elsendorf"
113921.577097275,408724.568251048,"Freiwillige Feuerwehr Gröditz"
110732.068766036,321794.080517676,"Freiwillige Feuerwehr Deutscheinsiedel"
100212.559756496,482069.084333918,"Freiwillige Feuerwehr Kolzenburg"
104682.909861234,481196.200570949,"Freiwillige Feuerwehr Jänickendorf"
-26529.0529508713,3960.03320839815,"Freiwillige Feuerwehr Bayrischzell Zug Osterhofen"
-17884.1952090801,89312.0082839653,"FFW Pfrombach / Aich"
573163.991928535,468407.050487933,"Ochotnicza Straż Pożarna w Nieborowie"
157649.198477727,347900.83147714,"Papstdorf"
36516.9889656232,450955.861670055,"Freiwillige Feuerwehr Priorau"
42018.2401521392,343738.321740258,"FFw Wulm"
132759.410904695,18415.8239445407,"FF Inzersdorf"
235486.00122796,-31965.8594693244,NA
73300.4459786579,338163.447616783,"Freiwillige Feuerwehr Eibenberg"
711510.342048212,389922.236715085,"OSP"
717968.704126859,392279.167428455,"Ochotnicza Straż Pożarna Klementowice"
713754.253130532,395242.839404988,"OSP"
713846.016654522,398366.994862407,"Ochotnicza Straż Pożarna Opoka"
717268.352509808,414788.658036409,"OSP"
712202.304190012,398166.282410448,"OSP"
713905.103296818,408223.63239183,"OSP"
707883.550846252,398505.985999556,"Komenda Powiatowa PSP w Puławach"
703130.19223172,413283.772759646,"OSP"
716514.912399824,390134.449757401,"OSP"
31419.7944956679,461295.398314089,"FFW Dessau-Alten"
98838.9643481711,349250.753563314,"FFW Sankt Michaelis"
96259.4136693144,352246.148399284,"FFW Oberschöna"
60206.7778835875,437987.542608033,NA
349805.87331307,56907.5278185792,NA
30417.8256497571,422325.956126684,"FFW Kölsa"
72768.0562175451,354628.909872371,"Freiwillige Feuerwehr Auerswalde"
239406.921723556,-30296.9657122288,NA
245731.779848814,-27755.262923561,NA
96781.182922922,429103.60559088,"FFW Rehfeld"
131909.270735749,512983.470223374,"Freiwillige Feuerwehr Schulzendorf"
816609.263698073,794793.156013057,"Kauno APGV 4-oji komanda"
250288.800507246,-23578.2022630917,"Freiwillige Feuerwehr"
-23842.4539021355,129483.604654104,"Freiwillige Feuerwehr Abensberg"
77791.8139205134,407799.59199536,"Freiwillige Feuerwehr"
79738.5166100771,411718.571483786,"FFW Ochsensaal"
66249.255526897,421883.931081042,NA
55283.6795901281,4039.41217135638,"Freiwillige Feuerwehr Anif"
60380.2319212799,353138.414057185,"FFW Niederfrohna"
221937.863877883,73108.6047798209,NA
33276.222824772,339820.811477304,"Freiwillige Feuerwehr Werdau"
355780.555386314,9700.91117536463,"FF Nickelsdorf"
485251.48027779,173792.228175038,"Čadca"
147835.543514709,377068.37235905,"Freiwillige Feuerwehr Leppersdorf"
78004.190996395,363035.719778465,NA
-29335.0862589895,118334.194719592,"Feuerwehr Appersdorf"
4969.85924207338,167248.807196894,NA
-6515.66094450036,98662.9272665177,"FFW Landshut (LZ 7 - Siedlung)"
123080.682032374,509615.234400957,"Freiwillige Feuerwehr Groß Kienitz"
45546.200595838,382384.099270808,"Freiwillige Feuerwehr Borna"
224746.048830498,619197.33901462,"OSP Reptowo"
103760.170086717,423705.891141255,"FFW Marxdorf"
101785.422421133,427007.589223757,"FFW Schmerkendorf"
135210.285728867,336872.96846362,"FFW Lauenstein"
104603.741019984,424590.411887892,"FFW Beiersdorf"
18833.3925665925,429067.105274788,"reiwillige Feuerwehr Löschzug Braschwitz"
-12703.8334278014,31194.2341093775,"FFW Hochstätt"
100896.92462307,502188.18249313,"FFW Friedenstadt"
29375.7263871612,530516.158996238,"Feuwerwache Nielebock"
77047.6093452298,128258.657282727,"Freiwillige Feuerwehr Untermitterdorf"
176086.791001795,626083.084238904,NA
26675.6702071616,425033.242072766,"FFW Sietzsch"
-35591.9109840986,67158.3976568086,"FFW Eicherloh"
137473.343149348,32259.7346255528,"Feuerwehr Kremsmünster"
237949.120179999,12901.0492759757,"FF Türnitz"
77527.1291697066,331722.993348608,"Freiwillige Feuerwehr Venusberg"
8385.82866231265,359081.837755145,NA
1527.45699151262,218750.493634663,NA
643263.342040233,464342.736937406,"Ochotnicza Straż Pożarna Orzeszyn"
252105.661020609,24801.538493732,"FF St. Veit/Gölsen"
247217.347397617,24323.6300739553,"FBF voestalpine und +GF+"
41644.7924565328,440718.942570143,"Freiwillige Feuerwehr Friedersdorf"
58733.6060755199,427941.377968547,NA
42493.4908609116,439864.288039789,"Freiwillige Feuerwehr Mühlbeck"
124655.160107825,375649.621673388,"Feuerwehr Radebeul Lindenau"
63567.0495168399,724913.837207881,"Freiwillige Feuerwehr"
201917.809337993,263085.147967289,NA
190540.75590567,256571.56756315,NA
131726.340079741,54633.2537062261,"FF Scharten"
-5741.22585300606,284323.703808681,"FFW Förbau"
108494.80361159,331936.466668359,"FFW Friedebach"
387893.554917984,134117.213493659,NA
322862.498901762,541528.061364388,"Ochotnicza Straż Pożarna we Wronkach"
309709.955364361,26405.8482880471,"Feuerwehr Himberg"
455122.514627135,213295.665212084,"Hasičská zbrojnice Šenov"
663486.193674108,127859.445347034,"Požiarnická stanica"
119839.519486009,763059.785292372,"FFW Kloster"
26468.8439157562,384804.323397057,"FFW Profen"
28828.4178252032,388393.57977136,"FFW Pegau"
43909.0971974454,608637.58810313,"Rettungswache"
-20151.1301735078,55704.4754576525,NA
97255.2814142737,464853.917258958,NA
298356.214878183,52629.6540908553,"FF Kierling"
9570.18156270718,281437.176240922,NA
-34063.7153040225,6503.75863026362,"Feuerwehr Gerätehaus Neuhaus"
242343.789116679,15797.6205391847,"FFW Lehenrotte"
-21629.763617738,37451.1541624451,"FFW Assling"
263385.921458133,57365.9312489433,"FF Gemeinlebarn"
58778.766612222,410536.49390547,NA
186877.33776041,361712.717197779,NA
72921.5314020786,372110.40965576,"FFW Arras"
-15516.1870514144,66521.9849934448,"Feuerwehr Lengdorf"
135811.43034287,25140.9375986746,"Feuerwehr Wartberg"
90812.6294654221,605134.702574858,"Freiwillige Feuerwehr Zechlinerhütte"
22448.0278596057,95550.7215831038,NA
21604.2467798182,602595.845172835,"Katastrophenschutz"
275813.790557121,34555.9712814111,"Freiwillige Feuerwehr Hochstraß"
133166.447282701,29492.9134626566,"Feuerwehr Ried im Traunkreis"
29734.6365433928,534007.119577331,"Freiwillige Feuerwehr Redekin"
62743.1132512347,394904.899086163,"Feuerwehr Hohnstädt"
124238.422844486,500940.25342591,NA
82381.1271526422,61179.4590211753,NA
124336.493615084,549331.912220012,NA
304285.580506378,41083.0958880624,"Feuerwache der Burghauptmannschaft"
325049.404520555,58752.8136520879,NA
30819.3805742427,386303.803978272,"FW Groitzsch"
158187.282905149,618046.096077376,"Freiwillige Feuerwehr Prenzlau"
63085.8747159024,48806.8353697062,"Einsatzzentrale Freiwillige Feuerwehr Uttendorf / Reith / Freihub"
48693.3509048343,510797.152488451,"Freiwillige Feuerwehr"
636158.792582218,487696.598103047,NA
480791.850209587,-9676.89775818214,"Esztergomi tűzoltóság"
328859.1722569,169665.978353977,NA
102345.32756855,405932.80249517,"Freiwillige Feuerwehr Jacobsthal"
25189.5763516002,410707.910023676,NA
30633.8507824152,464746.812902115,"FFW Kühnau"
165816.060300975,409200.637125077,"Landesfeuerwehrschule Sachsen"
642436.20663894,480161.260713916,NA
108718.634066427,405428.316281668,"Freiwillige Feuerwehr Lichtensee"
257225.291405457,25017.9691170631,NA
47057.9622980094,359104.971454068,"FFW Ziegelheim"
132807.624123027,61630.4235015716,"Freiwillige Feuerwehr Unterschaden"
54562.1045281102,393962.630234331,NA
110593.532333478,501661.0308122,NA
-27132.9124281114,142896.125691384,"Freiwillige Feuerwehr Essing"
88149.178030803,118238.965557564,"Feuerwehr Furth"
395490.972220252,95941.1221857034,NA
84475.5046384443,123714.58999611,"Freiwillige Feuerwehr Schönberg"
86273.1607980214,120692.940276725,"Freiwillige Feuerwehr Eberhardsreuth"
186654.671230685,26242.7027877411,"Freiwillige Feuerwehr Allhartsberg"
-32955.0296465498,63664.0449379673,"Freiwillige Feuerwehr Finsing"
26662.9952119989,542381.993763211,"Freiwillige Feuerwehr Fischbeck"
3412.74169414333,434422.656821954,"Freiwillige Feuerwehr"
93726.8916399985,430716.293225954,"FFW Döbrichau"
28270.9061915444,359800.491104419,"FFW Wildenbörten"
6765.61178534536,418248.023699665,"Freiwillige Feuerwehr"
187863.828250391,29122.2492315248,"Freiwillige Feuerwehr Wallmersdorf"
119555.380704786,49637.8846723726,NA
189863.495049431,26307.753244401,"Freiwillige Feuerwehr Hiesbach"
-6746.27012049739,250889.547692109,"Freiwillige Feuerwehr Oberwappenöst"
317417.181839507,57977.4667031784,"Freiwillige Feuerwehr Pillichsdorf"
75753.2667038453,566949.680631609,"Freiwillige Feuerwehr Lentzke"
71234.81767539,470883.068600837,"FFW Wüstemark"
65890.0444931229,371419.638814082,"FFW Rochlitz 1870"
82464.4291556844,405655.948659645,"FFW Dahlen"
-22948.6141535058,22433.5182386041,NA
43211.3385246043,331528.853290066,"Feuerwehrtechnisches Zentrum"
123742.418412279,96173.0231713969,"Freiwillige Feuerwehr Peilstein"
71523.4484430309,411208.865913101,NA
105617.932853118,108781.46254734,NA
79589.5245358008,517627.323910188,"FFW Plötzin"
349570.140519897,18411.5671315016,NA
193098.317588575,36239.4384737099,"Freiwillige Feuerwehr Amstetten"
531571.915943385,301201.937004735,"Ochotnicza Straż Pożarna w Górze Włodowskiej"
135514.503501809,507515.170873548,NA
-35107.6920448255,61318.3958529299,"FFW Pliening"
35383.8350175326,77106.8848057296,"FFW Hammersbach"
69681.192477254,643401.585712296,"FFW Göhren-Lebbin"
60914.0246666541,116873.767304101,"Freiwillige Feuerwehr Niederalteich"
36079.4007676307,685054.908066832,"Freiwillige Feuerwehr Rühn"
-29175.1229688536,126034.646719787,"Freiwillige Feuerwehr"
37313.225123052,680901.381835626,"Freiwillige Feuerwehr"
314431.117113029,57931.7544980431,"Freiwillige Feuerwehr Eibesbrunn"
50149.4467687643,708419.706548575,"Freiwillige Feuerwehr"
212745.468044123,36349.1468359726,NA
34893.5817182477,129594.655050251,NA
167722.931400448,614839.026316353,"Ortsfeuerwehr Damme"
65415.6815403849,573272.290187407,"Freiwillige Feuerwehr Barsikow"
10904.4377044251,64372.5806917446,"FFW Ampfing"
15431.8481314639,305434.733747958,NA
659412.391334875,92166.7288102731,NA
2393.33876550721,69622.3821347728,"Feuerwehr Langenloh"
4158.46382641653,108078.108763894,"FFW"
40088.8218115323,33224.530589995,NA
312224.86705518,51086.4782777615,"Freiwillige Feuerwehr Gerasdorf"
129284.587174171,736478.804984016,NA
157696.837490275,238143.500900516,NA
73310.0122652686,512816.305839578,"Feuerwache Lehnin"
125198.529101816,423604.682382927,"FFw Oppelhain"
72558.1999856133,518495.843224466,"FFW Trechwitz"
136189.38730377,37681.6766581377,"Feuerwehr Sipbachzell"
77006.1560127054,522324.389549287,"Freiwillige Feuerwehr Groß Kreutz"
42602.5847942853,156786.137271734,"FFW Grub"
319017.570390395,45370.5451709731,"Freiwillige Feuerwehr Raasdorf"
79762.9153281945,424301.170726825,"F.F. Melpitz"
116499.895885668,1004468.81942442,"Harplinge brandstation"
77471.0965666802,423101.92043126,NA
-6943.90889964555,282394.468664177,"FFW"
-4840.97529239341,281579.635814021,"FFW Hallerstein"
166180.734151528,82018.7346174885,"FF Sankt Peter"
-16553.6829030684,50834.246284063,"Freiwillige Feuerwehr Sankt Christoph"
126279.015880121,515881.895942112,"Flughafenfeuerwehr"
76500.9609121575,358291.845934411,"Feuerwehr Ottendorf"
391392.737074823,96047.446231694,NA
18335.9721822419,325446.533526462,"Freiwillige Feuerwehr"
18563.3807454346,326680.881942416,"FFW Coschütz"
19247.2168933597,328152.175148123,NA
60258.5841912803,406203.196554119,NA
60521.6162080161,406455.117579088,"Feuerwehr Altenbach"
61413.5921471863,407649.256096801,"Freiwillige Feuerwehr Deuben"
73297.0630335656,407070.704914329,NA
-27283.5391556422,157163.099645074,"FFW Hemau"
388239.009216488,177102.992200532,"Požární stanice Přerov"
56474.6561959182,179904.958459419,NA
190094.344681641,358485.378754629,NA
41240.0167183267,149587.241829737,"FFW"
1587.15832909365,401326.616699492,"Freiwillige Feuerwehr"
277864.434045137,28711.4475886738,"Freiwillige Feuerwehr Klausenleopoldsdorf"
286647.859576985,27837.7099539032,"F.F. Dornbach"
45725.8173683647,441941.064150429,NA
13232.5142904089,323986.035996089,"Feuerwehr"
354022.878783219,28063.5777148465,"FF Berg"
54067.7485080356,159936.582980592,"Wetzell"
37488.8240940208,387011.620101657,"FFW Pödelwitz"
15736.0798930756,228101.502697838,"FFW Floß"
-1103.18731171224,103213.850308513,"Freiwillige Feuerwehr Altheim"
53778.877407065,339047.692891778,"Freiwillige Feuerwehr Hohndorf"
11587.9677859325,474021.961700002,NA
200987.364219446,478664.274283308,"Freiwillige Feuerwehr Neuzelle"
1013747.3540493,70145.5554155651,NA
7033.79073011683,33240.0514972117,NA
724367.205473497,538743.019471089,"Ochotnicza Straż Pożarna w Nurze"
6979.35265762999,421470.466680792,"Freiwillige Feuerwehr"
48278.803074381,449340.009364055,"FFw Gräfenhainichen"
306466.094245262,50798.1620729715,NA
142396.594665432,378120.089353539,"FFW Seifersdorf"
160425.413425963,449258.639320617,NA
275385.857697174,74935.4128449513,NA
310274.496418643,28791.6540907342,"Freiwillige Feuerwehr Pellendorf"
15719.9244832633,416146.770318434,"Freiwillige Feuerwehr"
646.271456825314,104627.202650511,"Freiwillige Feuerwehr Essenbach"
1926.91654710955,107702.019832965,"Freiwillige Feuerwehr Oberwattenbach"
113861.722336385,549462.977619594,"Freiwillige Feuerwehr Hohen Neuendorf"
84762.2703346706,396460.512638625,NA
89225.7648643355,397758.006409648,NA
11716.536598868,72486.267610345,NA
209312.019901494,412145.460497323,"Feuerwehr Skerbersdorf"
146281.270481159,21928.7213919191,"Feuerwehr Steinbach an der Steyr"
442676.871693205,318689.97031648,"Ochotnicza Straż Pożarna Dylaki"
-36309.9113331775,55589.1372087728,"FFW Parsdorf"
487691.634936009,469172.963399632,"Ochotnicza Straż Pożarna Dąbie"
107010.650130894,503055.103372501,"Freiwillige Feuerwehr"
201803.233224269,484697.11275863,"Feuerwache Innenstadt"
141099.941145195,360009.716610403,"FF Söbrigen"
31620.1714770376,652694.672993768,"Freiwillige Feuerwehr Herzberg"
1055453.59976978,697854.447847714,"ПАСЧ № 35"
43977.8737467579,345524.081102828,"FF Wernsdorf"
84854.1684857298,1100234.95278957,NA
461955.24026158,86165.8460123632,NA
135021.648023166,40176.7234754013,"FF Leombach"
181413.421984493,328480.884835375,NA
328697.737531419,16051.6184576144,"Freiwillige Feuerwehr Kaisersteinbruch"
165508.435970685,443343.022172306,"FFw."
164276.579749718,444472.499063499,NA
71812.2359378156,100893.082116669,"Feuerwehrzentrum Vilshofen"
84052.8022293516,417672.921588115,"F.F. Taura"
175285.732518228,450602.541678898,NA
177495.786911516,457449.882009087,"Freiwillige Feuerwehr Drachhausen"
633652.529548254,479543.682739341,"Lotniskowa Straż Pożarna Chopin Airport"
634287.323630626,480950.44929938,"Lotniskowa Straż Pożarna Chopin Airport (strażnica II)"
94682.3702024517,132801.29478507,"Feuerwehr Waldhäuser"
308122.175221432,62411.2760588108,NA
80883.2272008843,502249.245042421,"Freiwillige Feuerwehr Borkheide"
318165.990143379,145760.226492967,NA
159687.866187132,474876.542238928,"Freiwillige Feuerwehr Groß Leuthen"
342842.167706497,79259.111148295,NA
40959.0082606082,313284.79153735,"FFW Schönheide"
254129.041238781,415985.141454722,"Ochotnicza Straż Pożarna Małomice"
47257.9164890078,442928.09287123,NA
128172.576839446,527254.249550811,"Freiwillige Feuerwehr Karlshorst"
4177.67908928887,178463.571312745,"FFW Steinberg"
188534.935624336,360579.717392913,"Ortswehr Friedersdorf"
56331.9483007073,16886.3377476111,"FF Elixhausen"
147971.033169612,35646.5362991598,"Freiwillige Feuerwehr Schiedlberg"
147557.146640165,702395.551200399,"Freiwillige Feuerwehr Neu Boltenhagen"
147326.709069176,705527.046160059,"FFW Gustebin"
148238.838185889,707893.674497941,"FFW Wusterhusen"
176788.347697008,414116.24489697,"Spreetal"
56736.0326435698,110061.725508422,"FF Wisselsing"
54665.094936067,108649.631515635,"FF Kirchdorf"
108942.027687328,16300.2904847777,"Feuerwehr Altmünster"
150965.179948375,706132.788235001,"FFW Pritzwald"
-1170.0172347711,285672.358430471,"FFW Langenbach"
93663.802289577,97766.9076804258,NA
323956.091640931,160897.253933989,"SDH Lelekovice"
92404.0388777766,464207.082256375,"Freiwillige Feuerwehr Zellendorf"
-7620.03633769316,171355.656955288,"FFW Burglengenfeld"
-16495.6130641468,196588.269102406,"Freiwilige Feuerwehr Haselmühl"
9490.40053661622,5671.26791955903,"Freiwillige Feuerwehr Unterwössen"
-3189.18441073643,289999.483759465,"Freiwillige Feuerwehr Oberkotzau"
112479.186553786,509792.239014979,"Freiwillige Feuerwehr Genshagen"
115656.24790951,79694.9295299007,"Niederranna"
903821.511105573,774966.420910876,NA
309548.586903692,-27955.6465879912,NA
-25165.7279573455,102278.265487861,"Freiwillige Feuerwehr Margarethenried"
-6963.54303754965,144143.643653548,"FFW Niedergebraching"
216447.449231109,56773.6671199175,"FF Würnsdorf"
49141.454063809,37332.6586714648,"FF Hackenbuch"
98368.1131541672,95100.7588320458,"FFW Kellberg"
125307.623912713,364900.512027912,"Freiwillige Feuerwehr Pesterwitz"
151118.498142132,-27371.117966068,"Freiwillige Feuerwehr"
97334.2636359374,97462.9938777573,"FFW Thyrnau"
210361.643301904,80073.3817301216,"Freiwillige Feuerwehr"
610837.89304644,93880.2614951339,NA
9088.96902145399,86342.0266004093,"Feuerwehr"
-23494.2560577122,183677.469990751,"Hohenburg"
90380.9348160545,527197.491642177,"Freiwillige Feuerwehr Marquardt"
183481.284665139,1682.33707938064,"Freiwillige Feuerwehr Hollenstein/Ybbs"
118473.668968823,534623.275493262,"Berufsfeuerwache Wedding (2500)"
106101.681907927,912321.485797818,NA
46442.0537888063,30960.7138062827,"Freiwillige Feuerwehr"
93446.983095349,435457.939831297,"FFW Züllsdorf"
57521.8075647391,24773.9838601211,"FF Obertrum am See"
361702.88400621,207690.223114769,"SDH Červenka"
2491.09999127575,89467.1345809493,"Feuerwehr Geisenhausen"
252367.864618769,115903.643365103,"FF Drosendorf"
975510.194461652,885328.193601205,NA
